id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.26526,-97.6846,Entire home/apt,135,2,81,2020-03-16,1.42,1,18
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.30676,-97.72635,Entire home/apt,101,3,186,2020-03-11,1.87,1,352
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665,-97.77151,Entire home/apt,2150,4,1,2014-03-17,0.01,1,0
369090,SXSW Walk to Downtown. 2br Apt.,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.20981,-97.77037,Entire home/apt,14,2,19,2019-04-21,0.20,14,365
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25374,-97.74519,Private room,175,2,2,2017-11-21,0.02,3,0
381238,Walk to SXSW and downtown Austin TX,1887493,Susan,,78704,30.25226,-97.74438,Entire home/apt,595,3,0,,,3,0
381240,Urban condo walk to SoCO/downtown,1887493,Susan,,78704,30.2524,-97.74437,Entire home/apt,575,3,3,2017-03-15,0.03,3,83
385602,SXSW!! - Accommodations ,1929911,Ernest,,78739,30.16976,-97.86306,Entire home/apt,1200,3,0,,,1,365
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.24658,-97.7628,Entire home/apt,75,3,24,2015-03-02,0.26,3,0
406911,❤Cozy Near Downtown w/Screen Porch + Private,1652515,Cynthia,,78704,30.25909,-97.756,Entire home/apt,95,1,282,2020-03-10,3.05,1,360
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Benjamin,,78704,30.23944,-97.7535,Private room,95,1,52,2018-01-17,0.57,1,0
424279,"REDUCED! Steps to S. Congress, 2 BDRM oasis w/pool",1275188,Susie & Eoin,,78704,30.24035,-97.7522,Entire home/apt,95,30,21,2020-05-02,0.24,1,212
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33945,-97.76182,Entire home/apt,695,30,32,2019-10-09,0.33,2,104
433996,Modern Loft in the Heart of Austin!,2157243,Sean,,78704,30.26083,-97.77521,Entire home/apt,79,2,219,2020-03-15,2.26,5,77
435211,Austin Historic home bedroom only,1644218,Cecily,,78701,30.27132,-97.74777,Private room,82,2,164,2020-02-15,1.68,2,90
442720,House on the Creek - 4BR/3BA - 10 minutes to City,2200336,Gretchen,,78746,30.2994,-97.79666,Entire home/apt,250,3,80,2020-03-31,0.82,1,242
445931,Central Austin-Modern-Light Filled-2BR Condo,2214820,Alexander,,78705,30.2864,-97.75225,Entire home/apt,129,60,17,2019-10-02,0.18,1,349
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.32225,-97.7296,Entire home/apt,102,2,64,2019-12-29,0.70,1,361
474901,"REDUCED, ACL weekend 1!!! Minutes to the park!",2354063,Marit,,78704,30.25201,-97.78184,Entire home/apt,599,2,5,2016-10-10,0.07,1,365
479197,Funky SoFi Condo! Walk downtown! Private bathroom,1918269,Amanda,,78704,30.25774,-97.75158,Private room,35,30,23,2020-02-09,0.24,3,347
485360,Downtown Condo with Austin's best skyline view!,2402591,Jane,,78702,30.2698,-97.72854,Entire home/apt,135,2,80,2020-03-14,1.05,1,179
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.22443,-97.69072,Private room,60,1,3,2015-06-15,0.04,5,365
501861,Downtown SoCo Guest House ,2476440,Michelle,,78704,30.25282,-97.74596,Entire home/apt,225,2,27,2020-03-12,0.63,4,363
509833,Charming home in the ♥ of downtown,2511927,Amanda,,78703,30.27428,-97.75716,Entire home/apt,224,2,53,2019-10-14,0.56,1,358
510168,Peaceful retreat in the trees,793021,Steve,,78733,30.34467,-97.86235,Entire home/apt,225,3,53,2020-03-15,0.76,1,292
517378,South Austin Condo with Great View,2546917,Clint,,78745,30.20841,-97.81879,Entire home/apt,250,1,0,,,1,0
517430,Elegant Upper Level Studio Minutes from Downtown,2546775,Rice,,78705,30.29961,-97.73449,Entire home/apt,130,2,85,2020-03-13,1.06,1,180
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.28004,-97.74563,Entire home/apt,115,2,399,2020-03-09,4.14,1,0
525231,"Brentwood Guest House, Modern Home, Central Locale",2507231,Kris,,78757,30.33962,-97.73593,Entire home/apt,135,2,64,2020-03-15,0.68,1,178
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.26164,-97.76158,Entire home/apt,99,2,448,2020-03-15,4.65,2,138
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24945,-97.74613,Entire home/apt,255,3,7,2020-03-21,0.08,2,0
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27665,-97.71857,Private room,100,2,25,2019-11-10,0.29,2,365
560094,"Safe Stay/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.24921,-97.78566,Entire home/apt,300,2,39,2020-01-26,0.42,1,362
563735,Zen Modern Home Near Downtown AUS,2771838,Pamela,,78704,30.25132,-97.79406,Private room,55,30,1,2013-10-07,0.01,1,365
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.24348,-97.74093,Private room,95,2,12,2019-11-04,0.14,2,88
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25783,-97.76449,Entire home/apt,95,2,348,2020-03-12,3.74,1,350
585041,SOCO!  6 bedroom on Travis Heights,1710302,Lindsay,,78704,30.23692,-97.74599,Entire home/apt,500,1,110,2020-02-09,1.17,4,327
586609,Walk to ACL Fest from this Spyglass Treehouse,2773345,Mary,,78704,30.25656,-97.78681,Entire home/apt,499,30,1,2014-03-12,0.01,1,0
587572,Austin Getaway,7976770,Andrew,,78704,30.2466,-97.76628,Entire home/apt,95,2,151,2020-03-17,1.62,1,247
592924,"Wineries Nearby, Private Entrance, Charming, Clean",2920913,Beth,,78737,30.13052,-97.96958,Private room,119,2,18,2018-02-16,0.20,1,358
592958,SOCO Beautiful Bungalow to Experience ATX!!,2927288,Tracy,,78704,30.24373,-97.75394,Entire home/apt,415,2,38,2019-11-03,0.44,2,349
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35994,-97.73144,Entire home/apt,75,30,5,2019-08-31,0.06,1,351
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20283,-97.79705,Entire home/apt,200,30,84,2020-04-30,0.92,2,237
607536,Mid-Century Modern E Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30267,-97.67915,Private room,70,1,109,2020-03-10,1.16,1,0
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.2452,-97.76084,Entire home/apt,90,29,46,2020-04-12,0.49,2,44
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.30086,-97.7152,Private room,70,2,28,2019-12-09,0.30,1,365
620532,French Place Studio,806961,Jim,,78722,30.29077,-97.71777,Entire home/apt,55,30,14,2020-03-31,0.15,2,105
622062,Private Artist Studio in Downtown Austin,437941,Amy,,78703,30.27634,-97.75923,Entire home/apt,85,2,94,2019-11-11,1.00,1,310
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28727,-97.75225,Entire home/apt,130,30,28,2020-02-28,0.31,2,301
623614,Comfy private BR/house SHARE (with my work),552705,"Amanda (Marz, Nickname)",,78703,30.28406,-97.7702,Private room,50,2,0,,,3,365
628034,Discounted Weekly Rates in a Charming East DT Home,2436512,Crystal,,78702,30.27191,-97.71989,Entire home/apt,100,1,447,2020-04-27,4.77,6,327
632659,Central/East Maple Guest House,3147504,Michelle,,78722,30.28273,-97.71702,Entire home/apt,135,2,281,2020-04-18,3.09,1,0
636996,Quiet Getaway; Close to DNTN/UT/Trails & Townlake,552705,"Amanda (Marz, Nickname)",,78703,30.28445,-97.77043,Entire home/apt,55,3,5,2020-04-17,0.48,3,76
637480,NA Bright Cozy Gem,3179679,Jaz,,78703,30.27933,-97.75131,Entire home/apt,175,3,11,2019-10-14,0.28,1,0
644051,SXSW Perfection: Huge Craftsman Bungalow in SoCo,3222157,Tracey,,78704,30.24972,-97.73887,Entire home/apt,600,3,23,2019-09-08,0.26,1,319
644773,Southwestern Adobe Guest House,10615,Simon,,78733,30.34245,-97.86974,Entire home/apt,75,15,64,2019-09-01,0.69,2,148
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.24282,-97.76199,Entire home/apt,245,2,49,2020-02-22,0.56,1,365
646392,Travis Heights Hideaway SoCo studio,2076136,Kathleen,,78704,30.24453,-97.73892,Entire home/apt,85,2,647,2020-04-11,6.93,2,293
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27664,-97.7498,Entire home/apt,899,3,1,2013-03-13,0.01,1,365
659787,Charming East Austin Bungalow with a BBQ Grill,2831971,Fred And Kellner,,78702,30.25739,-97.72915,Entire home/apt,211,3,95,2020-03-08,1.07,1,334
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25118,-97.77234,Entire home/apt,132,2,131,2020-02-16,1.42,1,179
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33514,-97.72913,Entire home/apt,80,30,18,2020-04-30,0.20,2,89
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26866,-97.75176,Entire home/apt,450,5,2,2014-03-13,0.02,1,0
664013,Charming Hill Country Cottage -Multiple Night Stay,265070,Lata,,78733,30.34929,-97.85596,Private room,60,2,161,2020-04-22,1.81,2,333
667769,Comfy & Charming 4-Bdrm House - So. Central,3378401,Geoff,,78704,30.24198,-97.77677,Entire home/apt,650,3,21,2018-10-08,0.23,1,0
668208,ZILKER! 4 bed / 3 bath w Pool and Spa by Greenbelt,3380639,Marjorie,,78704,30.25678,-97.78016,Entire home/apt,800,3,68,2019-11-04,0.78,1,365
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24649,-97.75696,Entire home/apt,249,2,156,2020-03-13,1.69,1,0
668873,SOCO! Two bedroom on Travis Heights,1710302,Lindsay,,78704,30.23707,-97.74394,Entire home/apt,120,2,83,2020-02-23,0.89,4,331
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27084,-97.74143,Entire home/apt,159,1,349,2020-02-20,3.73,3,176
669923,"Travis Heights, Spacious Living in SOCO",1710302,Lindsay,,78704,30.23904,-97.74569,Entire home/apt,700,1,90,2020-01-27,0.98,4,327
673379,Resort Style Living - Whole House,2174080,Jose,,78745,30.22437,-97.81647,Entire home/apt,1399,3,56,2019-09-02,0.60,1,305
675759,SXSW Downtown studio uptown style,3432323,Julia,,78701,30.28074,-97.74381,Entire home/apt,119,2,271,2020-03-11,2.92,2,357
679736,Modern 2 BR East Austin Home!,1831503,Ryan,,78702,30.27987,-97.7117,Entire home/apt,800,2,2,2013-03-18,0.02,1,365
681118,The Haskell Manor on Hike+Bike Trail ,3468228,Jules & Lance,,78702,30.24985,-97.72164,Entire home/apt,1200,2,10,2019-05-04,0.11,2,0
683558,Austin Mid Century Modern for SXSW,3484128,Chad,,78746,30.27482,-97.79646,Entire home/apt,2000,3,0,,,1,0
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,750,2,26,2018-10-22,0.30,1,360
685447,EZ Camping = SxSAustin4,1568741,Jim O',,78745,30.21002,-97.77059,Entire home/apt,14,2,17,2019-03-26,0.18,14,365
685448,EZ Camping = SxSAustin2,1568741,Jim O',,78745,30.21077,-97.77134,Entire home/apt,14,2,68,2020-03-18,0.78,14,365
685451,Camping is EZ in SxSAustin1,1568741,Jim O',,78745,30.2084,-97.76878,Entire home/apt,14,2,14,2019-11-03,0.16,14,365
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.35037,-97.75921,Entire home/apt,275,2,67,2020-02-28,0.77,1,0
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23628,-97.75248,Entire home/apt,50,30,61,2020-04-30,0.66,2,258
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24317,-97.74173,Entire home/apt,545,2,0,,,1,0
698373,Walk to SXSW - Downtown Studio!!,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,1,365
699018,In-Town Oasis! Work-At-Home Stays Welcome,3584580,Katherine,,78731,30.31044,-97.75424,Entire home/apt,144,3,37,2020-03-12,0.41,3,133
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19454,-97.78279,Entire home/apt,400,1,0,,,1,0
701159,Boutique Condo in Historic Clarksville- near SXSW,2697403,Sabrina,,78703,30.28116,-97.76067,Entire home/apt,225,2,9,2018-04-06,0.10,1,0
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37253,-97.74474,Entire home/apt,1250,2,0,,,1,0
701392,Central ATX Private Paradise - 3BR/2BA close to DT,2207307,Elizabeth & Mike,,78705,30.30051,-97.74043,Entire home/apt,228,2,142,2020-03-11,1.62,1,0
701948,"Gorgeous Big Modern Home | 3,400 SQFT Pool & Golf",33001,Luke,,78741,30.22995,-97.70847,Entire home/apt,1633,2,11,2019-10-13,0.16,1,365
702294,Beautifully redone!  Near South Congress & DWTN,1376031,Whitney,,78704,30.24758,-97.7384,Entire home/apt,205,3,31,2019-11-04,0.41,1,334
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0
702825,"MOD CASA 78704, close to SXSW/ DOWNTOWN",3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,260,3,173,2020-02-23,1.94,1,340
704372,Central Austin Dream House,3614096,Leah,,78703,30.29352,-97.77608,Entire home/apt,1200,3,11,2019-09-08,0.13,1,358
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24439,-97.72929,Entire home/apt,125,2,19,2019-11-04,0.21,1,178
704738,"Zilker Zen 3BR, Steps to ACL Fest, Barton Springs",2548002,Trent,,78704,30.2567,-97.76774,Entire home/apt,599,2,15,2019-10-14,0.17,1,42
705858,Walk to South Congress from Your Retreat with Heated Pool,3626574,Bill,,78704,30.24646,-97.74738,Entire home/apt,144,1,552,2020-05-08,6.03,3,295
706950,Walk to Zilker - 4 bedroom 3.5 bath,3633458,Brent,,78703,30.28251,-97.77571,Entire home/apt,2250,5,0,,,1,0
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24186,-97.77858,Entire home/apt,233,5,5,2016-03-07,0.07,1,0
711149,Big Hollow,3659932,Ken,,78734,30.39968,-97.91422,Entire home/apt,1100,1,0,,,1,341
714115,Charming spacious quiet house ACL,3677807,Mandy,,78704,30.23501,-97.78033,Entire home/apt,500,3,0,,,1,0
714922,South Central Treetop Guesthouse - Monthly Rental,3295530,Susan,,78704,30.24152,-97.76465,Entire home/apt,25,30,81,2019-09-28,0.89,1,227
716119,Decompress at the Secluded Mod Pad Private Pool and Grill,3600437,Jake,,78754,30.33496,-97.65115,Entire home/apt,128,1,235,2020-04-04,2.55,1,75
716894,Beautiful Zilker Villa,1024679,Bridget,,78704,30.25685,-97.76662,Entire home/apt,1300,2,11,2019-12-01,0.13,1,364
717042,Private and cozy guesthouse in Central Austin,3696936,Mike,,78731,30.32212,-97.75288,Entire home/apt,75,2,94,2020-04-04,1.02,1,126
718929,Walk to Lady Bird Lake from a Boho Condo with a Pool,3708687,Steven,,78703,30.27697,-97.76248,Entire home/apt,135,2,153,2020-03-08,1.66,1,154
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24629,-97.72886,Entire home/apt,140,2,58,2020-02-16,0.68,2,317
720369,3BD Row Home in Heart of City  ,3718168,Caren,,78723,30.29444,-97.70331,Entire home/apt,215,2,68,2019-12-29,0.78,1,257
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29775,-97.78909,Entire home/apt,7000,360,10,2020-03-12,0.13,2,0
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19596,-97.6953,Private room,26,30,50,2020-03-06,0.57,2,365
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.23923,-97.76319,Entire home/apt,700,4,8,2018-03-13,0.11,1,0
731024,"Fabulous  House, walk downtown!",1735494,Steph And Crew,,78702,30.25275,-97.72944,Entire home/apt,500,3,3,2014-10-06,0.03,1,365
731070,Incredible Modern Design  ACL - F1,3803498,Arnie,,78704,30.24347,-97.75295,Entire home/apt,600,3,18,2019-04-28,0.27,1,230
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.2707,-97.72865,Entire home/apt,1000,2,221,2020-03-14,2.40,2,337
733965,"Cozy 2-bdrm East Side house, walk to lots of cafes",3787962,Deena,,78722,30.28457,-97.71333,Entire home/apt,119,2,173,2020-03-10,2.75,1,14
735226,Furnished Studio in Central Austin -90 DAY MINIMUM,3835150,Jeremy,,78704,30.25244,-97.74407,Entire home/apt,59,90,3,2013-08-01,0.03,1,365
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,365
735775,2000 s.f. house for sxsw!,3005855,Tami,,78745,30.18757,-97.79019,Entire home/apt,375,3,0,,,1,0
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78727,30.41456,-97.72319,Private room,68,30,12,2020-03-14,0.15,1,272
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,300,3,73,2020-04-23,0.83,2,147
743293,SWEET SPOT IN (Phone number hidden by Airbnb) BATH   GREAT FOR SXSW,3817606,Susanna,,78704,30.24437,-97.77435,Private room,125,30,3,2020-04-15,0.04,1,365
744442,"3BR House avail for F1 in Austin,TX",3901622,James,,78741,30.22569,-97.74008,Entire home/apt,1250,1,0,,,2,365
744480,"3BR House avail for F1 in Austin,TX",3901622,James,,78741,30.22722,-97.74057,Entire home/apt,1000,3,0,,,2,365
746317,Walk to Zilker Park. Amazing Location!,1840480,Scott And Sally,,78704,30.25806,-97.77089,Entire home/apt,145,7,59,2020-03-24,0.68,11,302
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.27875,-97.75517,Entire home/apt,262,3,78,2020-03-14,0.86,1,357
750935,"3BR/2BA Dwntwn House, AVOID TRAFFIC",3948329,James,,78702,30.2702,-97.72862,Entire home/apt,300,5,24,2019-10-14,0.28,1,227
751847,"Large Dining Room, Open Floor Plan",487072,Greg & Amanda,,78757,30.3605,-97.7255,Entire home/apt,299,30,128,2020-03-11,1.76,12,0
755676,Tree House in East Austin!,422239,John,,78702,30.2562,-97.72457,Entire home/apt,79,2,336,2020-03-12,3.83,2,0
758675,Guest house off of S. Congress,3827132,James,,78704,30.24354,-97.74737,Entire home/apt,70,30,25,2019-06-03,0.28,1,350
758923,Luxury Greenbelt Townhouse for F1,3999645,Sarah,,78746,30.26395,-97.78869,Entire home/apt,385,2,0,,,2,365
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26731,-97.74613,Entire home/apt,200,90,0,,,2,0
762400,"Large Downtown Area Home, Sleeps 10",1795217,Stan,,78703,30.27829,-97.75604,Entire home/apt,745,2,130,2020-03-08,1.49,1,351
763084,SXSW Central Austin Home,4022974,Mary K.,,78703,30.29604,-97.77188,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,Karen,,78745,30.21405,-97.81604,Private room,99,1,0,,,1,365
765450,The Coffey Grounds:No cleaning fee or extra taxes!,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,235,1,135,2020-03-17,3.57,1,320
771066,Holidays/SXSW 2 miles from Downtown,4067807,Jason,,78741,30.23567,-97.71267,Entire home/apt,185,4,7,2015-03-22,0.10,1,0
771437,S. Austin Home,4070275,Daniel,,78745,30.22356,-97.7843,Private room,100,1,7,2017-10-22,0.13,1,0
772452,"Hip, spacious 3/2 mins to Downtown",1798491,Blaine & Rachel,,78741,30.2305,-97.73961,Entire home/apt,400,1,17,2018-03-14,0.19,2,365
772700,Lovely Bungalow Central/East Austin,1132515,Rick,,78722,30.28593,-97.7208,Entire home/apt,350,3,1,2013-03-13,0.01,1,365
775375,"F1 Lake,Sports Home15 Min From Race",33551,James,,78731,30.32476,-97.77391,Entire home/apt,475,3,0,,,1,365
776649,Huge house 15mins walk to Downtown,1101753,John & Tina,,78704,30.24373,-97.74025,Entire home/apt,795,2,59,2019-08-04,0.68,1,135
780224,♥ of Downtown w/free parking! Sleep 6 in 4 beds!!♥,974631,Austin,,78701,30.26528,-97.74062,Entire home/apt,195,1,159,2020-03-01,1.77,13,142
783943,Private Room/5 miles from DT,2374829,John,,78741,30.22564,-97.69151,Private room,60,2,20,2015-08-22,0.22,5,365
785270,"The Darlington Arms, Central Austin",513142,Madge,,78723,30.29087,-97.7017,Entire home/apt,85,2,119,2018-07-16,1.30,1,44
787463,PRIVATE ROOM! CLEAN & COMFORTABLE,2374829,John,,78741,30.22397,-97.68973,Private room,60,1,1,2015-09-01,0.02,5,365
789994,"Private room in 3 BR condo Austin, TX",4162906,"Edward ""Jack""",,78752,30.3253,-97.6814,Private room,125,1,0,,,1,365
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.23307,-97.76086,Entire home/apt,120,2,114,2020-03-11,1.28,2,363
811086,UNIQUE Downtown/ Prime Location/CLEAN,419707,Julia,,78701,30.27485,-97.74969,Entire home/apt,338,1,7,2019-04-28,0.31,3,0
813709,Cozy Bright Hyde Park Guest House,578211,Pete,,78751,30.30212,-97.72901,Entire home/apt,97,5,48,2019-11-11,0.54,9,358
814908,Sprawling Home with Pool and Hot Tub near Downtown Austin,2762526,Moya,,78704,30.25243,-97.77387,Entire home/apt,975,3,60,2019-09-08,0.66,1,288
820139,"Walk to UT, downtown! Cozy bed/bath",4307740,Nancy,,78722,30.28557,-97.72051,Private room,58,2,175,2020-02-28,2.00,1,194
825940,Quiet central Austin room with bath,3922483,Max,,78704,30.24015,-97.77633,Private room,58,2,33,2019-10-13,0.38,1,34
826750,"Gorgeous! 3200SF, 5 BRs, Backyard Deck and Grill",3584580,Katherine,,78726,30.4443,-97.82519,Entire home/apt,179,3,26,2020-04-30,0.53,3,164
830896,One room for Rent-  SXSW!  2.5 miles to Downtown!,1925259,Carmen,,78741,30.2429,-97.72577,Private room,199,3,80,2020-03-12,8.05,1,0
846780,deco chic 2/1 cottage - zilker/sola,4421865,Tina,,78704,30.25262,-97.77083,Entire home/apt,145,2,177,2020-02-09,1.99,1,306
850518,Prime east-side location,3354999,Mollie,,78702,30.26348,-97.7202,Entire home/apt,150,1,70,2019-08-11,0.80,1,50
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abby,,78701,30.27092,-97.74683,Entire home/apt,100,30,4,2019-01-28,0.05,1,362
